i	j	x	r	mach	theta	press	temp
47	90	0.556456	0.826003	1.67016	13.6376	94.6877	2353.54
48	90	0.569083	0.820619	1.6747	13.6248	94.0309	2349.8
49	90	0.581844	0.815206	1.67934	13.6104	93.3639	2345.99
50	90	0.594739	0.809763	1.68408	13.5946	92.6865	2342.09
51	90	0.607766	0.804292	1.68892	13.5771	91.9988	2338.11
52	90	0.620926	0.798794	1.69386	13.558	91.301	2334.04
53	90	0.634217	0.793268	1.69891	13.5372	90.593	2329.89
54	90	0.647638	0.787717	1.70407	13.5146	89.8749	2325.66
55	90	0.66119	0.782141	1.70933	13.4903	89.1471	2321.35
56	90	0.67487	0.776541	1.7147	13.4641	88.4094	2316.94
57	90	0.688677	0.770917	1.72018	13.436	87.6623	2312.46
58	90	0.702612	0.765271	1.72576	13.406	86.9058	2307.88
59	90	0.716671	0.759604	1.73146	13.374	86.1401	2303.22
60	90	0.730502	0.754057	1.73679	13.3516	85.4286	2298.86
61	90	0.744121	0.748623	1.74185	13.3364	84.7591	2294.73
62	90	0.757398	0.743353	1.74658	13.3283	84.1362	2290.87
63	90	0.771079	0.73795	1.75182	13.3087	83.4513	2286.59
64	90	0.784673	0.732609	1.75696	13.2917	82.784	2282.4
65	90	0.798346	0.727264	1.76219	13.2732	82.1099	2278.15
66	90	0.81239	0.721802	1.76783	13.2455	81.3872	2273.55
67	90	0.826266	0.716433	1.77327	13.2232	80.6966	2269.13
68	90	0.840213	0.711063	1.77878	13.1997	80.0015	2264.65
69	90	0.854537	0.705577	1.78472	13.167	79.2587	2259.83
70	90	0.869011	0.700061	1.79082	13.1309	78.5016	2254.88
71	90	0.883007	0.694753	1.79638	13.1076	77.8182	2250.38
72	90	0.897479	0.689293	1.80248	13.0724	77.0733	2245.44
73	90	0.912225	0.683757	1.8089	13.0302	76.2963	2240.25
74	90	0.927008	0.678235	1.81537	12.9871	75.5201	2235.02
75	90	0.941287	0.672926	1.82128	12.9568	74.8173	2230.25
76	90	0.956033	0.667471	1.82774	12.9142	74.0552	2225.04
77	90	0.971029	0.66195	1.83451	12.8648	73.2641	2219.59
78	90	0.986156	0.656408	1.84146	12.8115	72.4602	2214
79	90	1.00077	0.65108	1.84785	12.7704	71.7278	2208.87
80	90	1.01552	0.645725	1.85445	12.7247	70.9785	2203.57
81	90	1.03059	0.640281	1.86145	12.6699	70.1912	2197.97
82	90	1.0458	0.634808	1.86866	12.6101	69.388	2192.19
83	90	1.06106	0.629342	1.87599	12.5474	68.5805	2186.34
84	90	1.07573	0.624113	1.88269	12.4979	67.8486	2180.99
85	90	1.09055	0.618852	1.88965	12.4425	67.0966	2175.44
86	90	1.10564	0.613516	1.89699	12.3781	66.3117	2169.6
87	90	1.12082	0.608168	1.90452	12.309	65.5153	2163.62
88	90	1.13601	0.602841	1.91213	12.2373	64.7188	2157.58
89	90	1.15103	0.597592	1.91966	12.1666	63.9402	2151.62
90	90	1.16534	0.592611	1.92651	12.1095	63.2384	2146.21
91	90	1.16761	0.591823	1.92844	12.0736	63.0418	2144.68
92	90	1.17214	0.590248	1.93147	12.0282	62.7344	2142.29
93	90	1.17981	0.587587	1.93551	11.9857	62.3272	2139.1
94	90	1.19111	0.583674	1.94113	11.9337	61.7646	2134.67
95	90	1.20626	0.578445	1.94857	11.8666	61.0258	2128.81
96	90	1.22517	0.571943	1.95777	11.7864	60.1244	2121.59
97	90	1.24796	0.56415	1.96888	11.6895	59.0524	2112.89
98	90	1.27496	0.554967	1.98231	11.5668	57.7791	2102.39
99	90	1.30728	0.544044	1.99933	11.3909	56.2018	2089.14
100	90	1.32536	0.53796	2.00957	11.2701	55.272	2081.19
101	90	1.3478	0.53043	2.02336	11.086	54.0427	2070.53
102	90	1.37617	0.520924	2.04269	10.7921	52.3616	2055.63
103	90	1.40286	0.511997	2.05795	10.6042	51.0688	2043.93
104	90	1.42612	0.504232	2.07292	10.3882	49.8299	2032.49
105	90	1.45628	0.494178	2.09026	10.1704	48.4302	2019.3
106	90	1.47735	0.487166	2.10355	9.98114	47.3817	2009.23
107	90	1.51096	0.475995	2.12293	9.73359	45.8915	1994.62
108	90	1.53034	0.469559	2.13491	9.56586	44.9926	1985.62
109	90	1.54739	0.463901	2.14466	9.44185	44.2737	1978.33
110	90	1.56874	0.456819	2.1578	9.25758	43.3213	1968.52
111	90	1.58573	0.451184	2.16767	9.12813	42.6187	1961.19
112	90	1.60371	0.445224	2.17867	8.97424	41.849	1953.04
113	90	1.62769	0.43727	2.19273	8.78627	40.8837	1942.65
114	90	1.64497	0.431539	2.20317	8.64121	40.1809	1934.97
115	90	1.66145	0.426074	2.21283	8.5114	39.5413	1927.89
116	90	1.69028	0.416503	2.23017	8.27008	38.4166	1915.22
117	90	1.70656	0.411096	2.23977	8.13889	37.8073	1908.24
118	90	1.72309	0.405602	2.2497	7.99996	37.1868	1901.04
119	90	1.73916	0.400255	2.25919	7.86957	36.6033	1894.19
120	90	1.75564	0.394771	2.26905	7.73147	36.0062	1887.08
121	90	1.7716	0.389453	2.27848	7.6007	35.4435	1880.3
122	90	1.78764	0.384104	2.28805	7.46646	34.8817	1873.45
123	90	1.80346	0.378825	2.29739	7.33614	34.3411	1866.78
124	90	1.82439	0.371829	2.30984	7.16104	33.6341	1857.93
125	90	1.84009	0.366575	2.31911	7.03087	33.1162	1851.35
126	90	1.85579	0.361315	2.32842	6.89947	32.6044	1844.78
127	90	1.87137	0.35609	2.3376	6.77002	32.1068	1838.31
128	90	1.89688	0.347516	2.35267	6.55642	31.3064	1827.73
129	90	1.91235	0.342306	2.36177	6.42735	30.8323	1821.37
130	90	1.9278	0.337093	2.37088	6.29779	30.3653	1815.03
131	90	1.94318	0.331899	2.3799	6.1694	29.9092	1808.77
132	90	1.97343	0.321658	2.39764	5.91581	29.0319	1796.51
133	90	1.98873	0.316465	2.40657	5.78785	28.5995	1790.36
134	90	2.00402	0.311264	2.41551	5.65944	28.1735	1784.23
135	90	2.01926	0.306073	2.42438	5.53199	27.7569	1778.17
136	90	2.03449	0.300875	2.43324	5.40414	27.3465	1772.13
137	90	2.05444	0.29405	2.44481	5.2371	26.8198	1764.28
138	90	2.06965	0.288836	2.45362	5.10954	26.4257	1758.32
139	90	2.08482	0.283623	2.46238	4.98246	26.0393	1752.41
140	90	2.09999	0.278402	2.47112	4.85532	25.6593	1746.54
141	90	2.11513	0.273177	2.47982	4.7285	25.2865	1740.71
142	90	2.1404	0.264434	2.49429	4.51676	24.678	1731.05
143	90	2.15555	0.259178	2.50294	4.38999	24.3217	1725.3
144	90	2.17069	0.25391	2.51156	4.26307	23.9712	1719.59
145	90	2.18582	0.248634	2.52014	4.13649	23.6274	1713.93
146	90	2.20096	0.243346	2.5287	4.00976	23.2893	1708.29
147	90	2.21608	0.238048	2.53723	3.88324	22.9574	1702.7
148	90	2.23182	0.232521	2.54607	3.7515	22.618	1696.92
149	90	2.24697	0.227183	2.55456	3.62469	22.2971	1691.39
150	90	2.26213	0.221832	2.56301	3.49785	21.9819	1685.89
151	90	2.2773	0.216466	2.57143	3.37104	21.6723	1680.44
152	90	2.29246	0.211083	2.57982	3.24417	21.3682	1675.02
153	90	2.30764	0.205684	2.58818	3.11726	21.0696	1669.65
154	90	2.3293	0.197951	2.60004	2.93604	20.6529	1662.04
155	90	2.34452	0.192498	2.60832	2.8087	20.3668	1656.76
156	90	2.35975	0.187024	2.61657	2.68117	20.0859	1651.51
157	90	2.375	0.181532	2.62477	2.55363	19.8104	1646.31
158	90	2.39026	0.176018	2.63293	2.42589	19.5402	1641.15
159	90	2.40553	0.170483	2.64103	2.29803	19.2752	1636.04
160	90	2.43352	0.160293	2.65574	2.06346	18.8037	1626.81
161	90	2.44886	0.154683	2.6637	1.93498	18.5534	1621.83
162	90	2.46423	0.149046	2.67161	1.80597	18.308	1616.91
163	90	2.4796	0.143388	2.67942	1.67719	18.0686	1612.05
164	90	2.495	0.137701	2.68717	1.54793	17.8345	1607.26
165	90	2.51041	0.13199	2.69482	1.41879	17.6064	1602.54
166	90	2.52585	0.126251	2.70237	1.28932	17.384	1597.89
167	90	2.54523	0.119017	2.71167	1.12717	17.1142	1592.19
168	90	2.56074	0.113202	2.71894	0.997599	16.9059	1587.74
169	90	2.57627	0.10736	2.72605	0.868434	16.7049	1583.41
170	90	2.59182	0.101488	2.73298	0.739822	16.5115	1579.2
171	90	2.60739	0.0955865	2.73967	0.61228	16.3268	1575.15
172	90	2.62297	0.0896553	2.74608	0.486387	16.1516	1571.27
173	90	2.63858	0.0836948	2.75215	0.363158	15.9876	1567.61
174	90	2.66511	0.0735079	2.76138	0.165258	15.7415	1562.07
175	90	2.68076	0.0674685	2.76592	0.0609951	15.6217	1559.34
176	90	2.69629	0.0614582	2.76846	0	15.5551	1557.82
177	90	2.7006	0.0597899	2.768	0	15.5672	1558.1
178	90	2.75204	0.03986	2.768	0	15.5672	1558.1
179	90	2.80348	0.01993	2.768	0	15.5672	1558.1
180	90	2.85492	0	2.768	0	15.5672	1558.1

0	91	0.167568	1.02853	1.57026	13.585	110.126	2436.17
1	91	0.172076	1.02634	1.5709	13.6063	110.022	2435.65
2	91	0.178183	1.02337	1.57182	13.6332	109.87	2434.88
3	91	0.184468	1.02033	1.57285	13.6588	109.703	2434.03
4	91	0.190932	1.01721	1.57397	13.6833	109.519	2433.1
5	91	0.197576	1.014	1.57518	13.7065	109.321	2432.09
6	91	0.204399	1.01072	1.57649	13.7284	109.107	2431
7	91	0.211401	1.00737	1.5779	13.7492	108.877	2429.83
8	91	0.218583	1.00394	1.57941	13.7688	108.633	2428.59
9	91	0.225944	1.00043	1.58101	13.7872	108.373	2427.26
10	91	0.233482	0.996846	1.5827	13.8045	108.099	2425.85
11	91	0.241198	0.993191	1.58449	13.8207	107.81	2424.37
12	91	0.249091	0.989464	1.58637	13.8358	107.506	2422.81
13	91	0.257159	0.985666	1.58834	13.8499	107.189	2421.18
14	91	0.265401	0.981799	1.5904	13.863	106.859	2419.47
15	91	0.273816	0.977865	1.59255	13.8752	106.515	2417.69
16	91	0.282402	0.973864	1.59479	13.8865	106.158	2415.84
17	91	0.291159	0.969798	1.59711	13.8969	105.789	2413.91
18	91	0.300083	0.965669	1.59951	13.9064	105.407	2411.92
19	91	0.309174	0.961478	1.602	13.9152	105.014	2409.86
20	91	0.31843	0.957227	1.60456	13.9231	104.609	2407.74
21	91	0.327849	0.952917	1.60721	13.9304	104.193	2405.54
22	91	0.337429	0.94855	1.60994	13.9369	103.765	2403.28
23	91	0.347168	0.944128	1.61274	13.9427	103.327	2400.96
24	91	0.357065	0.939652	1.61563	13.9477	102.878	2398.58
25	91	0.367117	0.935124	1.61859	13.9521	102.419	2396.13
26	91	0.377324	0.930545	1.62162	13.9558	101.95	2393.61
27	91	0.387684	0.925917	1.62474	13.9587	101.47	2391.04
28	91	0.398195	0.921241	1.62793	13.961	100.981	2388.4
29	91	0.408855	0.916519	1.6312	13.9625	100.482	2385.7
30	91	0.419663	0.911751	1.63455	13.9632	99.9728	2382.93
31	91	0.430619	0.90694	1.63797	13.9632	99.4542	2380.1
32	91	0.44172	0.902086	1.64148	13.9623	98.9258	2377.2
33	91	0.452966	0.897191	1.64506	13.9605	98.3877	2374.24
34	91	0.464355	0.892256	1.64873	13.9579	97.8399	2371.22
35	91	0.475887	0.887281	1.65247	13.9543	97.2823	2368.12
36	91	0.487561	0.882269	1.65631	13.9497	96.715	2364.96
37	91	0.499375	0.877219	1.66023	13.944	96.1379	2361.73
38	91	0.511331	0.872134	1.66423	13.9373	95.5509	2358.43
39	91	0.523426	0.867013	1.66833	13.9294	94.954	2355.05
40	91	0.53566	0.861858	1.67251	13.9202	94.3472	2351.61
41	91	0.548033	0.856669	1.67679	13.9098	93.7304	2348.09
42	91	0.560544	0.851448	1.68116	13.8981	93.1035	2344.49
43	91	0.573193	0.846195	1.68562	13.8849	92.4667	2340.82
44	91	0.58598	0.840911	1.69019	13.8703	91.8197	2337.06
45	91	0.598903	0.835597	1.69485	13.8542	91.1628	2333.23
46	91	0.611962	0.830253	1.69961	13.8365	90.4959	2329.32
47	91	0.625157	0.82488	1.70447	13.8173	89.819	2325.33
48	91	0.638487	0.819479	1.70944	13.7963	89.1322	2321.26
49	91	0.651951	0.814051	1.71451	13.7736	88.4357	2317.1
50	91	0.665549	0.808597	1.71968	13.7491	87.7295	2312.86
51	91	0.67928	0.803117	1.72496	13.7229	87.0137	2308.54
52	91	0.693142	0.797612	1.73035	13.6947	86.2886	2304.13
53	91	0.707135	0.792083	1.73585	13.6647	85.5542	2299.63
54	91	0.721257	0.786531	1.74146	13.6326	84.8109	2295.05
55	91	0.735507	0.780956	1.74717	13.5986	84.0587	2290.39
56	91	0.749518	0.775503	1.75252	13.5741	83.3596	2286.02
57	91	0.76331	0.770162	1.7576	13.5566	82.7016	2281.89
58	91	0.776748	0.764984	1.76235	13.5461	82.0893	2278.01
59	91	0.790604	0.759671	1.7676	13.5242	81.4166	2273.74
60	91	0.804371	0.754419	1.77276	13.5049	80.7612	2269.54
61	91	0.818218	0.749163	1.778	13.4839	80.0994	2265.28
62	91	0.832449	0.743787	1.78367	13.454	79.3902	2260.68
63	91	0.846504	0.738505	1.78912	13.4293	78.7126	2256.26
64	91	0.860633	0.73322	1.79465	13.4032	78.0307	2251.78
65	91	0.875151	0.727817	1.8006	13.3681	77.3024	2246.96
66	91	0.889823	0.722383	1.80671	13.3296	76.5602	2242.01
67	91	0.904	0.717158	1.81227	13.3037	75.8903	2237.52
68	91	0.918669	0.711778	1.81839	13.2659	75.1604	2232.58
69	91	0.93362	0.70632	1.82481	13.2212	74.3994	2227.4
70	91	0.948611	0.700874	1.83129	13.1756	73.6393	2222.18
71	91	0.963079	0.695643	1.83721	13.1425	72.951	2217.42
72	91	0.978031	0.690262	1.84368	13.0973	72.205	2212.21
73	91	0.993242	0.684814	1.85046	13.0453	71.431	2206.77
74	91	1.00859	0.679341	1.85741	12.9894	70.6447	2201.2
75	91	1.0234	0.674084	1.8638	12.9456	69.9282	2196.08
76	91	1.03836	0.668797	1.8704	12.8971	69.1954	2190.8
77	91	1.05365	0.663419	1.8774	12.8397	68.4258	2185.21
78	91	1.06909	0.65801	1.88461	12.7772	67.6408	2179.46
79	91	1.08458	0.652604	1.89193	12.7118	66.8519	2173.62
80	91	1.09945	0.647437	1.89864	12.6595	66.1368	2168.29
81	91	1.11449	0.642234	1.9056	12.6013	65.4023	2162.77
82	91	1.12981	0.636954	1.91293	12.5342	64.6359	2156.95
83	91	1.14523	0.63166	1.92045	12.4624	63.8585	2151
84	91	1.16065	0.626385	1.92805	12.388	63.0813	2144.99
85	91	1.1759	0.621184	1.93557	12.3147	62.3215	2139.06
86	91	1.19042	0.616253	1.94241	12.2547	61.6368	2133.66
87	91	1.19275	0.615463	1.94434	12.219	61.4454	2132.15
88	91	1.19738	0.613894	1.94736	12.1733	61.1459	2129.77
89	91	1.20517	0.611255	1.95139	12.1295	60.7488	2126.6
90	91	1.21664	0.607377	1.957	12.0754	60.2001	2122.2
91	91	1.23202	0.602194	1.96443	12.0054	59.4796	2116.37
92	91	1.25121	0.595749	1.97361	11.9214	58.6006	2109.18
93	91	1.27434	0.588021	1.98469	11.8199	57.5557	2100.53
94	91	1.30175	0.57891	1.99809	11.6918	56.315	2090.1
95	91	1.33458	0.568057	2.01507	11.5098	54.779	2076.94
96	91	1.35298	0.562001	2.02527	11.386	53.8741	2069.05
97	91	1.37584	0.554491	2.039	11.1989	52.6783	2058.47
98	91	1.4048	0.544985	2.05825	10.9026	51.0437	2043.7
99	91	1.43196	0.536085	2.07345	10.7105	49.7862	2032.08
100	91	1.45569	0.52832	2.08835	10.4919	48.5819	2020.75
101	91	1.48638	0.518286	2.10561	10.2693	47.2211	2007.67
102	91	1.50787	0.51127	2.11884	10.0776	46.2023	1997.69
103	91	1.54208	0.500109	2.13813	9.82473	44.7542	1983.21
104	91	1.56183	0.493666	2.15004	9.65449	43.8811	1974.31
105	91	1.57919	0.488008	2.15974	9.52769	43.1827	1967.08
106	91	1.60095	0.480913	2.1728	9.3406	42.2579	1957.38
107	91	1.61824	0.475273	2.18262	9.20848	41.5757	1950.12
108	91	1.63656	0.469298	2.19354	9.05216	40.8286	1942.05
109	91	1.66098	0.461329	2.20752	8.86049	39.8917	1931.78
110	91	1.67859	0.455581	2.21789	8.71298	39.2097	1924.19
111	91	1.69536	0.450101	2.22748	8.5806	38.5891	1917.19
112	91	1.72474	0.440496	2.2447	8.33512	37.4982	1904.67
113	91	1.74131	0.435069	2.25423	8.20142	36.9073	1897.77
114	91	1.75815	0.429551	2.26408	8.06008	36.3057	1890.65
115	91	1.77453	0.424181	2.27349	7.92722	35.74	1883.88
116	91	1.79131	0.41867	2.28327	7.78668	35.1612	1876.87
117	91	1.80757	0.413326	2.29263	7.65345	34.6159	1870.18
118	91	1.82391	0.407947	2.30211	7.5168	34.0716	1863.42
119	91	1.84002	0.402639	2.31137	7.38405	33.5479	1856.84
120	91	1.86134	0.3956	2.3237	7.20577	32.863	1848.11
121	91	1.87733	0.390312	2.33288	7.07316	32.3615	1841.63
122	91	1.89332	0.385017	2.34209	6.93935	31.8661	1835.15
123	91	1.90918	0.379756	2.35119	6.80747	31.3844	1828.77
124	91	1.93517	0.371119	2.36609	6.58992	30.6098	1818.36
125	91	1.95092	0.365869	2.3751	6.45841	30.1511	1812.1
126	91	1.96667	0.360615	2.38409	6.32643	29.6994	1805.86
127	91	1.98233	0.355378	2.39301	6.1956	29.2583	1799.7
128	91	2.01313	0.345049	2.41053	5.93722	28.4102	1787.65
129	91	2.02871	0.339809	2.41935	5.80682	27.9923	1781.61
130	91	2.04428	0.33456	2.42817	5.67596	27.5807	1775.59
131	91	2.0598	0.32932	2.43691	5.54606	27.1782	1769.63
132	91	2.0753	0.324071	2.44565	5.41575	26.7819	1763.71
133	91	2.09562	0.317177	2.45705	5.24548	26.2735	1756
134	91	2.1111	0.311909	2.46572	5.11545	25.8932	1750.16
135	91	2.12655	0.306641	2.47434	4.9859	25.5204	1744.37
136	91	2.14199	0.301363	2.48294	4.85628	25.1539	1738.62
137	91	2.1574	0.29608	2.4915	4.72699	24.7944	1732.91
138	91	2.18312	0.287238	2.50572	4.51111	24.208	1723.46
139	91	2.19854	0.28192	2.5142	4.38185	23.8648	1717.85
140	91	2.21395	0.276589	2.52266	4.25246	23.5274	1712.27
141	91	2.22935	0.27125	2.53107	4.12339	23.1965	1706.73
142	91	2.24475	0.265896	2.53946	3.9942	22.8712	1701.24
143	91	2.26014	0.260531	2.54781	3.86521	22.552	1695.78
144	91	2.27615	0.254932	2.55646	3.73092	22.2258	1690.15
145	91	2.29157	0.249526	2.56475	3.60167	21.9176	1684.77
146	91	2.30699	0.244103	2.57301	3.4724	21.615	1679.42
147	91	2.32242	0.238664	2.58122	3.34318	21.318	1674.12
148	91	2.33784	0.233208	2.5894	3.21393	21.0264	1668.86
149	91	2.35327	0.227734	2.59753	3.08467	20.7403	1663.65
150	91	2.3753	0.219892	2.60907	2.90018	20.3413	1656.28
151	91	2.39078	0.21436	2.61711	2.7706	20.0677	1651.17
152	91	2.40627	0.208806	2.6251	2.64091	19.7993	1646.09
153	91	2.42177	0.203233	2.63304	2.51127	19.5363	1641.07
154	91	2.43728	0.197637	2.64093	2.38153	19.2785	1636.1
155	91	2.4528	0.192019	2.64876	2.25176	19.0261	1631.18
156	91	2.48125	0.181672	2.66292	2.01406	18.5778	1622.32
157	91	2.49684	0.175975	2.67056	1.88409	18.3402	1617.56
158	91	2.51245	0.17025	2.67814	1.75381	18.1077	1612.85
159	91	2.52807	0.164502	2.68561	1.62397	17.8813	1608.22
160	91	2.54371	0.158725	2.693	1.49396	17.6603	1603.66
161	91	2.55937	0.152923	2.70027	1.36439	17.4455	1599.18
162	91	2.57504	0.147092	2.70743	1.2349	17.2365	1594.78
163	91	2.59472	0.139741	2.71621	1.07339	16.9838	1589.41
164	91	2.61046	0.133834	2.72305	0.944986	16.7895	1585.24
165	91	2.62622	0.127898	2.72971	0.817672	16.6026	1581.19
166	91	2.642	0.121933	2.73615	0.691736	16.4236	1577.28
167	91	2.65779	0.11594	2.74234	0.567834	16.2534	1573.53
168	91	2.6736	0.109919	2.74824	0.446715	16.093	1569.97
169	91	2.68942	0.103871	2.75378	0.329569	15.9438	1566.63
170	91	2.71628	0.0935461	2.76209	0.14542	15.7225	1561.64
171	91	2.73211	0.0874364	2.76612	0.0511588	15.6165	1559.22
172	91	2.74774	0.0813868	2.76823	0	15.5611	1557.96
173	91	2.75204	0.0797199	2.768	0	15.5672	1558.1
174	91	2.80348	0.0597899	2.768	0	15.5672	1558.1
175	91	2.85492	0.03986	2.768	0	15.5672	1558.1
176	91	2.90636	0.01993	2.768	0	15.5672	1558.1
177	91	2.9578	0	2.768	0	15.5672	1558.1

0	92	0.201318	1.0368	1.58752	13.9379	107.322	2421.86
1	92	0.204538	1.0353	1.58808	13.9496	107.232	2421.39
2	92	0.211241	1.03216	1.58931	13.9719	107.033	2420.37
3	92	0.218126	1.02895	1.59064	13.9929	106.82	2419.27
4	92	0.225193	1.02567	1.59207	14.0127	106.592	2418.09
5	92	0.232442	1.02231	1.59359	14.0314	106.348	2416.82
6	92	0.239873	1.01888	1.59521	14.0488	106.09	2415.48
7	92	0.247485	1.01537	1.59693	14.0651	105.818	2414.06
8	92	0.255277	1.01179	1.59873	14.0803	105.531	2412.57
9	92	0.263248	1.00814	1.60063	14.0944	105.23	2410.99
10	92	0.271397	1.00442	1.60262	14.1075	104.916	2409.35
11	92	0.279724	1.00063	1.6047	14.1196	104.588	2407.62
12	92	0.288225	0.996776	1.60686	14.1307	104.247	2405.83
13	92	0.296901	0.992855	1.60912	14.1409	103.894	2403.96
14	92	0.305749	0.988871	1.61146	14.1501	103.528	2402.03
15	92	0.314768	0.984823	1.61388	14.1585	103.15	2400.02
16	92	0.323956	0.980715	1.61638	14.1661	102.761	2397.95
17	92	0.33331	0.976548	1.61897	14.1729	102.36	2395.81
18	92	0.342831	0.972322	1.62163	14.179	101.948	2393.61
19	92	0.352514	0.96804	1.62438	14.1842	101.526	2391.33
20	92	0.36236	0.963704	1.6272	14.1887	101.092	2389
21	92	0.372365	0.959314	1.6301	14.1925	100.649	2386.6
22	92	0.382529	0.954872	1.63308	14.1956	100.195	2384.14
23	92	0.392849	0.950381	1.63614	14.1979	99.7313	2381.61
24	92	0.403324	0.94584	1.63927	14.1995	99.2578	2379.02
25	92	0.413952	0.941252	1.64248	14.2003	98.7745	2376.37
26	92	0.424732	0.936619	1.64577	14.2004	98.2817	2373.66
27	92	0.435662	0.93194	1.64913	14.1997	97.7793	2370.88
28	92	0.446741	0.927218	1.65258	14.1982	97.2674	2368.04
29	92	0.457969	0.922454	1.6561	14.1958	96.746	2365.14
30	92	0.469343	0.917648	1.6597	14.1925	96.2152	2362.16
31	92	0.480863	0.912803	1.66338	14.1883	95.6749	2359.13
32	92	0.492528	0.907918	1.66715	14.1831	95.1251	2356.02
33	92	0.504337	0.902996	1.671	14.1769	94.5658	2352.85
34	92	0.51629	0.898036	1.67494	14.1696	93.997	2349.61
35	92	0.528386	0.89304	1.67896	14.1611	93.4186	2346.3
36	92	0.540623	0.888009	1.68307	14.1515	92.8306	2342.92
37	92	0.553003	0.882944	1.68727	14.1407	92.2329	2339.46
38	92	0.565523	0.877845	1.69156	14.1285	91.6255	2335.93
39	92	0.578185	0.872713	1.69595	14.115	91.0084	2332.33
40	92	0.590986	0.867549	1.70043	14.1	90.3815	2328.65
41	92	0.603928	0.862353	1.70501	14.0836	89.745	2324.89
42	92	0.617009	0.857127	1.70968	14.0656	89.0987	2321.06
43	92	0.630229	0.851871	1.71446	14.0461	88.4427	2317.14
44	92	0.643587	0.846585	1.71933	14.0249	87.7771	2313.15
45	92	0.657083	0.841271	1.72431	14.002	87.1019	2309.07
46	92	0.670717	0.835929	1.72939	13.9773	86.4172	2304.91
47	92	0.684486	0.83056	1.73458	13.9509	85.7232	2300.67
48	92	0.698392	0.825164	1.73987	13.9226	85.02	2296.34
49	92	0.712431	0.819743	1.74527	13.8924	84.3078	2291.93
50	92	0.726605	0.814297	1.75078	13.8603	83.5866	2287.44
51	92	0.74091	0.808827	1.7564	13.8263	82.8568	2282.86
52	92	0.755347	0.803334	1.76212	13.7902	82.1185	2278.2
53	92	0.769534	0.797962	1.76748	13.7634	81.432	2273.84
54	92	0.783491	0.792703	1.77256	13.7436	80.786	2269.7
55	92	0.797085	0.787606	1.77733	13.7307	80.1846	2265.83
56	92	0.811113	0.782372	1.78259	13.7065	79.5245	2261.56
57	92	0.825046	0.777198	1.78776	13.6847	78.8814	2257.36
58	92	0.839063	0.772018	1.79301	13.6614	78.2322	2253.11
59	92	0.853475	0.766717	1.79868	13.6291	77.5368	2248.51
60	92	0.867704	0.761509	1.80413	13.6019	76.8723	2244.1
61	92	0.882009	0.756298	1.80966	13.5734	76.2039	2239.62
62	92	0.896715	0.750966	1.81562	13.5358	75.4903	2234.82
63	92	0.91158	0.745603	1.82173	13.4948	74.7633	2229.88
64	92	0.925932	0.740448	1.8273	13.4663	74.1068	2225.39
65	92	0.940793	0.735136	1.83341	13.426	73.3921	2220.47
66	92	0.955945	0.729744	1.83984	13.3788	72.6472	2215.3
67	92	0.971137	0.724363	1.84631	13.3306	71.9033	2210.1
68	92	0.985789	0.719197	1.85223	13.2948	71.2295	2205.35
69	92	1.00094	0.713878	1.8587	13.247	70.4997	2200.17
70	92	1.01636	0.70849	1.86547	13.1924	69.7426	2194.75
71	92	1.03192	0.703076	1.87241	13.1339	68.9738	2189.2
72	92	1.04693	0.697877	1.8788	13.0874	68.2731	2184.1
73	92	1.06209	0.692646	1.88539	13.0362	67.5568	2178.84
74	92	1.07759	0.687321	1.89238	12.9761	66.8046	2173.27
75	92	1.09325	0.681963	1.89958	12.911	66.0376	2167.55
76	92	1.10897	0.676607	1.90689	12.843	65.267	2161.74
77	92	1.12404	0.671489	1.91358	12.788	64.5684	2156.44
