i	j	x,in	r,in	mach	theta	pres,psi	temp,R	Density,slug/ft3	massflow
76	50	0.616466	0.562731	1.5017	7.54853	121.849	2493.13	0.00266935	2.74367
77	50	0.627449	0.555283	1.50568	7.53974	121.143	2489.82	0.00265741	2.66274
78	50	0.638481	0.547838	1.50973	7.52977	120.426	2486.45	0.00264527	2.58307
79	50	0.649748	0.540271	1.5142	7.50997	119.641	2482.73	0.00263195	2.50337
80	50	0.660906	0.532813	1.51845	7.4969	118.898	2479.2	0.00261933	2.42608
81	50	0.672109	0.525361	1.52277	7.48304	118.147	2475.62	0.00260655	2.3501
82	50	0.683547	0.517791	1.5275	7.45921	117.328	2471.68	0.0025926	2.2742
83	50	0.695075	0.510199	1.53239	7.43214	116.486	2467.62	0.00257824	2.19939
84	50	0.706301	0.502841	1.53671	7.42061	115.745	2464.03	0.00256558	2.12813
85	50	0.717819	0.495329	1.54158	7.39585	114.916	2459.98	0.00255138	2.05663
86	50	0.7295	0.487749	1.54676	7.36371	114.039	2455.68	0.00253634	1.98579
87	50	0.741197	0.480196	1.55199	7.3311	113.159	2451.34	0.00252124	1.91652
88	50	0.752576	0.472885	1.55664	7.31412	112.381	2447.48	0.00250785	1.8507
89	50	0.764232	0.465433	1.56185	7.28357	111.515	2443.16	0.00249293	1.78484
90	50	0.776029	0.457928	1.56735	7.24571	110.605	2438.59	0.00247721	1.7198
91	50	0.787892	0.450418	1.57303	7.20381	109.672	2433.88	0.00246108	1.65602
92	50	0.799428	0.443152	1.57814	7.17715	108.838	2429.63	0.00244663	1.59553
93	50	0.811035	0.435877	1.58346	7.1457	107.976	2425.22	0.00243166	1.53616
94	50	0.822814	0.42853	1.58918	7.10423	107.054	2420.48	0.00241563	1.47741
95	50	0.834661	0.421176	1.59512	7.05745	106.105	2415.56	0.0023991	1.41987
96	50	0.846515	0.413854	1.60116	7.00786	105.146	2410.55	0.00238233	1.3638
97	50	0.857989	0.4068	1.60659	6.97465	104.291	2406.06	0.00236737	1.31094
98	50	0.869531	0.399739	1.61227	6.93498	103.401	2401.36	0.00235178	1.25914
99	50	0.881206	0.39263	1.61833	6.88536	102.458	2396.34	0.00233522	1.20813
100	50	0.892907	0.385538	1.62459	6.8306	101.493	2391.16	0.00231823	1.15839
101	50	0.904574	0.378499	1.63094	6.77323	100.522	2385.91	0.00230109	1.11017
102	50	0.916111	0.371571	1.6372	6.71761	99.5706	2380.74	0.00228427	1.06382
103	50	0.927187	0.364948	1.6428	6.67868	98.7273	2376.11	0.00226933	1.02051
104	50	0.928686	0.364054	1.64466	6.6374	98.4472	2374.57	0.00226436	1.01474
105	50	0.931934	0.362118	1.64743	6.58926	98.0332	2372.29	0.00225701	1.00233
106	50	0.937751	0.358657	1.65085	6.553	97.5243	2369.47	0.00224797	0.980378
107	50	0.946422	0.353511	1.65549	6.51384	96.8359	2365.64	0.00223571	0.948236
108	50	0.958066	0.346627	1.66161	6.46585	95.9345	2360.59	0.00221964	0.906156
109	50	0.972629	0.338061	1.66913	6.41208	94.8371	2354.39	0.00220002	0.855224
110	50	0.99016	0.327813	1.6782	6.34963	93.5274	2346.92	0.00217655	0.79636
111	50	1.01084	0.315814	1.68925	6.26871	91.9523	2337.84	0.00214821	0.73029
112	50	1.03525	0.301764	1.70356	6.13711	89.945	2326.08	0.00211194	0.65686
113	50	1.04865	0.294103	1.71242	6.03421	88.7222	2318.81	0.00208975	0.618645
114	50	1.06489	0.284865	1.72468	5.85943	87.0515	2308.77	0.00205932	0.574358
115	50	1.08469	0.273654	1.74247	5.55085	84.6764	2294.22	0.00201583	0.523395
116	50	1.10426	0.262623	1.75566	5.38581	82.9519	2283.46	0.00198409	0.476087
117	50	1.12068	0.253412	1.76918	5.16693	81.2153	2272.45	0.00195196	0.438647
118	50	1.14265	0.241142	1.78416	4.97375	79.3291	2260.28	0.00191689	0.391621
119	50	1.15751	0.232874	1.79609	4.78463	77.8538	2250.61	0.00188933	0.361717
120	50	1.18183	0.219405	1.81282	4.56432	75.8249	2237.08	0.00185122	0.316014
121	50	1.19551	0.211858	1.82349	4.40007	74.5561	2228.47	0.00182728	0.291988
122	50	1.20782	0.205081	1.83185	4.29188	73.5743	2221.73	0.00180868	0.271366
123	50	1.22284	0.196839	1.84354	4.11194	72.2211	2212.33	0.00178297	0.247482
124	50	1.23499	0.190182	1.85207	3.99583	71.2473	2205.48	0.00176439	0.229136
125	50	1.2476	0.183289	1.86183	3.84641	70.1484	2197.66	0.00174335	0.211013
126	50	1.26463	0.174003	1.87404	3.6752	68.7943	2187.89	0.00171733	0.187975
127	50	1.27674	0.167413	1.88325	3.53654	67.7878	2180.54	0.00169791	0.172561
128	50	1.28839	0.161085	1.89163	3.41861	66.8843	2173.87	0.00168043	0.158479
129	50	1.30852	0.150167	1.90692	3.18912	65.2636	2161.72	0.00164892	0.135805
130	50	1.31994	0.143988	1.91529	3.0684	64.3916	2155.08	0.0016319	0.123864
131	50	1.33143	0.137778	1.92405	2.93609	63.4899	2148.15	0.00161424	0.112496
132	50	1.34266	0.131717	1.93232	2.81597	62.6491	2141.62	0.00159772	0.102002
133	50	1.35407	0.125559	1.941	2.68504	61.7768	2134.77	0.00158053	0.0919389
134	50	1.36517	0.119583	1.94925	2.56391	60.959	2128.28	0.00156436	0.0827373
135	50	1.37625	0.113617	1.95768	2.43712	60.1338	2121.67	0.001548	0.0740973
136	50	1.38719	0.107733	1.96586	2.31615	59.3421	2115.25	0.00153225	0.0660983
137	50	1.40161	0.0999884	1.97681	2.15127	58.2971	2106.68	0.00151139	0.0563468
138	50	1.41241	0.0941863	1.98495	2.03006	57.5319	2100.33	0.00149606	0.0496063
139	50	1.42318	0.0884086	1.99314	1.90651	56.7704	2093.95	0.00148076	0.0433653
140	50	1.43386	0.0826813	2.00121	1.78601	56.0302	2087.68	0.00146584	0.0376334
141	50	1.45129	0.0733415	2.01449	1.58558	54.8305	2077.38	0.00144156	0.0292352
142	50	1.46185	0.0676875	2.0225	1.46528	54.1186	2071.19	0.0014271	0.024708
143	50	1.47237	0.0620567	2.03053	1.34379	53.4132	2064.99	0.00141273	0.020607
144	50	1.48282	0.0564602	2.03848	1.22433	52.7239	2058.87	0.00139864	0.0169255
145	50	1.50332	0.0454949	2.05415	0.986994	51.388	2046.84	0.00137122	0.0108239
146	50	1.51367	0.0399593	2.06204	0.868025	50.7278	2040.8	0.00135761	0.00828559
147	50	1.52398	0.0344413	2.06996	0.747685	50.0729	2034.75	0.00134406	0.00610759
148	50	1.53425	0.0289476	2.07779	0.629449	49.4328	2028.78	0.00133079	0.00428112
149	50	1.54449	0.0234701	2.08566	0.509777	48.7975	2022.79	0.00131757	0.00279233
150	50	1.55789	0.0163027	2.09591	0.354878	47.9819	2015.02	0.00130055	0.0013336
151	50	1.56808	0.0108533	2.10374	0.235715	47.367	2009.09	0.00128767	0.000586342
152	50	1.57824	0.00541992	2.11151	0.118288	46.7644	2003.22	0.00127501	0.000144962
153	50	1.58837	0	2.11931	0	46.1663	1997.34	0.00126241	0

0	51	0.0467365	1.00287	1.36111	7.02756	148.833	2609.71	0.00311483	9.71737
1	51	0.0475175	1.00221	1.36092	7.0386	148.872	2609.86	0.00311546	9.70397
2	51	0.0503141	0.999841	1.3603	7.07659	149	2610.38	0.00311754	9.65604
3	51	0.0532417	0.997364	1.3597	7.11476	149.123	2610.87	0.00311952	9.60597
4	51	0.0563012	0.994776	1.35914	7.15296	149.24	2611.34	0.0031214	9.55374
5	51	0.0594937	0.992077	1.35861	7.19107	149.348	2611.77	0.00312314	9.49936
6	51	0.06282	0.989267	1.35813	7.22894	149.447	2612.16	0.00312474	9.44283
7	51	0.0662812	0.986344	1.3577	7.26646	149.536	2612.52	0.00312618	9.38417
8	51	0.0698783	0.983308	1.35733	7.30352	149.614	2612.83	0.00312743	9.32337
9	51	0.0736121	0.98016	1.35701	7.33999	149.68	2613.09	0.0031285	9.26045
10	51	0.0774837	0.976898	1.35675	7.37577	149.733	2613.3	0.00312935	9.19542
11	51	0.0814941	0.973521	1.35656	7.41078	149.772	2613.46	0.00312999	9.1283
12	51	0.0856441	0.970031	1.35644	7.44493	149.797	2613.56	0.00313039	9.0591
13	51	0.0899346	0.966426	1.35639	7.47813	149.807	2613.6	0.00313055	8.98784
14	51	0.0943665	0.962707	1.35642	7.51032	149.801	2613.58	0.00313046	8.91454
15	51	0.0989405	0.958874	1.35653	7.54144	149.779	2613.49	0.0031301	8.83924
16	51	0.103657	0.954926	1.35671	7.57144	149.74	2613.34	0.00312947	8.76195
17	51	0.108517	0.950863	1.35698	7.60028	149.684	2613.11	0.00312857	8.68272
18	51	0.113522	0.946687	1.35734	7.62793	149.611	2612.82	0.00312739	8.60158
19	51	0.11867	0.942397	1.35778	7.65436	149.52	2612.46	0.00312593	8.51856
20	51	0.123963	0.937994	1.3583	7.67956	149.412	2612.02	0.00312417	8.43371
21	51	0.1294	0.933479	1.35892	7.70353	149.285	2611.52	0.00312213	8.34709
22	51	0.134983	0.928852	1.35962	7.72628	149.141	2610.94	0.0031198	8.25873
23	51	0.14071	0.924115	1.3604	7.7478	148.978	2610.29	0.00311718	8.16869
24	51	0.146582	0.919269	1.36128	7.76811	148.798	2609.57	0.00311428	8.07702
25	51	0.152597	0.914315	1.36224	7.78725	148.601	2608.78	0.00311109	7.9838
26	51	0.158756	0.909254	1.36328	7.80524	148.386	2607.92	0.00310762	7.88907
27	51	0.165059	0.904087	1.36441	7.82212	148.154	2606.99	0.00310387	7.79291
28	51	0.171503	0.898818	1.36562	7.83791	147.906	2605.99	0.00309985	7.69539
29	51	0.178089	0.893446	1.36691	7.85268	147.641	2604.92	0.00309557	7.59657
30	51	0.184814	0.887974	1.36828	7.86645	147.36	2603.79	0.00309102	7.49652
31	51	0.19168	0.882405	1.36973	7.87927	147.063	2602.59	0.00308622	7.39532
32	51	0.198682	0.87674	1.37126	7.8912	146.752	2601.33	0.00308117	7.29305
33	51	0.205822	0.87098	1.37286	7.90227	146.425	2600	0.00307588	7.18977
34	51	0.213097	0.86513	1.37454	7.91253	146.084	2598.62	0.00307035	7.08557
35	51	0.220505	0.859189	1.37629	7.92203	145.729	2597.17	0.00306459	6.98053
36	51	0.228046	0.853162	1.3781	7.93079	145.36	2595.67	0.00305861	6.87472
37	51	0.235717	0.84705	1.37999	7.93887	144.978	2594.11	0.0030524	6.76821
38	51	0.243518	0.840856	1.38195	7.94628	144.583	2592.49	0.00304598	6.66109
39	51	0.251446	0.834581	1.38397	7.95307	144.175	2590.82	0.00303935	6.55342
40	51	0.259499	0.828229	1.38606	7.95924	143.755	2589.09	0.00303251	6.44529
41	51	0.267677	0.821801	1.38821	7.96483	143.322	2587.31	0.00302547	6.33677
42	51	0.275977	0.8153	1.39043	7.96983	142.878	2585.48	0.00301823	6.22793
43	51	0.284398	0.808728	1.39271	7.97426	142.421	2583.59	0.00301078	6.11885
44	51	0.292938	0.802088	1.39506	7.97812	141.953	2581.64	0.00300314	6.00958
45	51	0.301596	0.795382	1.39747	7.9814	141.473	2579.65	0.00299531	5.90021
46	51	0.31037	0.788611	1.39995	7.98409	140.982	2577.6	0.00298727	5.79079
47	51	0.319259	0.781778	1.40249	7.98617	140.478	2575.49	0.00297904	5.6814
48	51	0.328261	0.774885	1.40509	7.98762	139.963	2573.33	0.00297061	5.57209
49	51	0.337375	0.767935	1.40777	7.98841	139.437	2571.12	0.00296199	5.46292
50	51	0.3466	0.760928	1.41051	7.9885	138.898	2568.84	0.00295315	5.35397
51	51	0.355934	0.753868	1.41332	7.98786	138.347	2566.51	0.00294412	5.24528
52	51	0.365376	0.746755	1.4162	7.98645	137.785	2564.13	0.00293488	5.13691
53	51	0.374925	0.739592	1.41915	7.98421	137.21	2561.68	0.00292542	5.02892
54	51	0.384579	0.732381	1.42218	7.9811	136.623	2559.17	0.00291576	4.92136
55	51	0.394338	0.725123	1.42528	7.97707	136.023	2556.6	0.00290587	4.81428
56	51	0.4042	0.71782	1.42846	7.97206	135.41	2553.96	0.00289577	4.70773
57	51	0.414165	0.710474	1.43171	7.96601	134.784	2551.26	0.00288544	4.60177
58	51	0.424231	0.703086	1.43505	7.95886	134.145	2548.49	0.00287488	4.49644
59	51	0.434398	0.695658	1.43846	7.95056	133.493	2545.66	0.0028641	4.39179
60	51	0.444663	0.688191	1.44196	7.94105	132.828	2542.75	0.00285307	4.28786
61	51	0.455027	0.680688	1.44555	7.93026	132.149	2539.78	0.00284181	4.1847
62	51	0.465488	0.67315	1.44922	7.91814	131.456	2536.73	0.00283031	4.08236
63	51	0.476045	0.665578	1.45298	7.90463	130.749	2533.61	0.00281856	3.98087
64	51	0.486696	0.657974	1.45683	7.88967	130.029	2530.41	0.00280657	3.88028
65	51	0.497441	0.65034	1.46077	7.87321	129.294	2527.14	0.00279433	3.78063
66	51	0.508279	0.642677	1.4648	7.85519	128.546	2523.79	0.00278184	3.68196
67	51	0.519207	0.634987	1.46893	7.83557	127.783	2520.36	0.0027691	3.58432
68	51	0.530225	0.627271	1.47315	7.81428	127.007	2516.85	0.00275611	3.48773
69	51	0.541331	0.619532	1.47746	7.79128	126.217	2513.27	0.00274287	3.39224
70	51	0.552523	0.611771	1.48187	7.76653	125.413	2509.6	0.00272938	3.29789
71	51	0.563799	0.603989	1.48638	7.73996	124.595	2505.85	0.00271565	3.2047
72	51	0.575159	0.596189	1.49099	7.71154	123.764	2502.03	0.00270166	3.11272
73	51	0.586383	0.58852	1.49521	7.69448	123.006	2498.52	0.00268888	3.02366
74	51	0.597472	0.580979	1.49914	7.68608	122.303	2495.25	0.00267702	2.93739
75	51	0.608319	0.573638	1.50275	7.68625	121.661	2492.25	0.00266617	2.8546
76	51	0.619418	0.56616	1.50687	7.67387	120.932	2488.83	0.00265384	2.77152
77	51	0.630457	0.558759	1.51087	7.66506	120.226	2485.5	0.00264187	2.69051
78	51	0.641545	0.55136	1.51496	7.65506	119.508	2482.1	0.0026297	2.61075
79	51	0.65287	0.54384	1.51946	7.63525	118.723	2478.37	0.00261635	2.53094
80	51	0.664086	0.536428	1.52373	7.62214	117.979	2474.81	0.0026037	2.45354
81	51	0.675347	0.529022	1.52808	7.60822	117.228	2471.2	0.0025909	2.37743
82	51	0.686845	0.521497	1.53284	7.58437	116.409	2467.25	0.00257692	2.30137
83	51	0.698435	0.51395	1.53776	7.55726	115.567	2463.16	0.00256254	2.2264
84	51	0.70972	0.506637	1.54211	7.54562	114.826	2459.54	0.00254984	2.15499
85	51	0.7213	0.49917	1.54701	7.52079	113.997	2455.48	0.00253563	2.0833
86	51	0.733045	0.491634	1.55222	7.4886	113.12	2451.15	0.00252057	2.01226
87	51	0.744807	0.484125	1.55748	7.45592	112.242	2446.79	0.00250545	1.94278
88	51	0.756246	0.476858	1.56216	7.43878	111.463	2442.9	0.00249203	1.87676
89	51	0.767967	0.469449	1.56739	7.40812	110.598	2438.55	0.00247709	1.81067
90	51	0.779831	0.461986	1.57293	7.37016	109.688	2433.96	0.00246136	1.74538
91	51	0.791762	0.454519	1.57864	7.32816	108.757	2429.22	0.00244522	1.68135
92	51	0.803362	0.447294	1.58379	7.30133	107.923	2424.95	0.00243075	1.62061
93	51	0.815034	0.44006	1.58914	7.26969	107.062	2420.52	0.00241576	1.56097
94	51	0.826881	0.432753	1.59489	7.22807	106.142	2415.75	0.00239973	1.50195
95	51	0.838798	0.42544	1.60086	7.18114	105.194	2410.81	0.00238319	1.44411
96	51	0.850723	0.418156	1.60693	7.13141	104.236	2405.77	0.00236642	1.38774
97	51	0.862263	0.411142	1.61239	7.09795	103.382	2401.26	0.00235145	1.33459
98	51	0.873873	0.404119	1.6181	7.05804	102.494	2396.53	0.00233585	1.28249
99	51	0.885618	0.397047	1.6242	7.00821	101.553	2391.48	0.00231929	1.23116
100	51	0.897391	0.389991	1.63049	6.95325	100.59	2386.28	0.0023023	1.1811
101	51	0.90913	0.382987	1.63687	6.89568	99.6212	2381.01	0.00228517	1.13255
102	51	0.920739	0.376094	1.64316	6.83983	98.6724	2375.81	0.00226836	1.08586
103	51	0.931881	0.369506	1.64879	6.80057	97.8304	2371.17	0.00225341	1.04223
104	51	0.933396	0.368613	1.65066	6.75949	97.5526	2369.63	0.00224847	1.0364
105	51	0.93667	0.366683	1.65343	6.7115	97.1411	2367.34	0.00224115	1.02387
106	51	0.942525	0.363238	1.65686	6.67516	96.6337	2364.51	0.00223211	1.00174
107	51	0.95125	0.358117	1.66153	6.63578	95.9469	2360.66	0.00221986	0.969337
108	51	0.962965	0.351268	1.66768	6.58742	95.0474	2355.58	0.00220379	0.926911
109	51	0.977617	0.342745	1.67525	6.53311	93.952	2349.35	0.00218417	0.875544
110	51	0.995255	0.332548	1.68437	6.4699	92.6448	2341.85	0.00216068	0.81615
111	51	1.01606	0.320609	1.69549	6.388	91.0733	2332.71	0.00213235	0.749439
112	51	1.04063	0.306621	1.70987	6.25537	89.0724	2320.9	0.00209611	0.675217
113	51	1.05413	0.298991	1.71876	6.1521	87.8551	2313.62	0.00207397	0.636545
114	51	1.07049	0.289783	1.73106	5.9773	86.1938	2303.55	0.00204365	0.591675
115	51	1.09046	0.278597	1.74887	5.66963	83.8357	2289	0.00200038	0.539953
116	51	1.11018	0.267605	1.76211	5.50419	82.1193	2278.21	0.0019687	0.491973
117	51	1.12673	0.258416	1.77566	5.28578	80.3943	2267.18	0.00193672	0.453929
118	51	1.14887	0.246187	1.7907	5.09219	78.5173	2254.98	0.00190174	0.406148
119	51	1.16386	0.237938	1.80265	4.90341	77.0518	2245.29	0.00187429	0.375708
120	51	1.18836	0.224511	1.81946	4.68264	75.0332	2231.72	0.00183629	0.329169
121	51	1.20215	0.216982	1.83015	4.5186	73.7727	2223.1	0.00181245	0.30466
122	51	1.21456	0.210225	1.83855	4.41009	72.7957	2216.34	0.0017939	0.283619
123	51	1.2297	0.202001	1.85027	4.23037	71.4516	2206.92	0.00176829	0.259209
124	51	1.24195	0.195361	1.85884	4.11404	70.483	2200.05	0.00174977	0.24045
125	51	1.25467	0.188482	1.86863	3.96478	69.3915	2192.22	0.00172882	0.22189
126	51	1.27183	0.179219	1.88089	3.79334	68.0451	2182.43	0.00170288	0.198275
127	51	1.28404	0.172642	1.89013	3.65475	67.0454	2175.06	0.00168355	0.182448
128	51	1.29578	0.166328	1.89854	3.53665	66.1472	2168.37	0.00166612	0.167975
129	51	1.31609	0.15543	1.91388	3.30724	64.5374	2156.2	0.00163475	0.144622
130	51	1.3276	0.149263	1.92228	3.1864	63.6708	2149.55	0.00161778	0.132303
131	51	1.33919	0.143064	1.93107	3.05416	62.7753	2142.6	0.0016002	0.120552
132	51	1.35051	0.137013	1.93937	2.93392	61.9398	2136.06	0.00158374	0.109688
133	51	1.36203	0.130865	1.94809	2.80303	61.0736	2129.19	0.00156663	0.0992501
134	51	1.37322	0.124898	1.95637	2.68182	60.2611	2122.69	0.00155052	0.089687
135	51	1.3844	0.118941	1.96482	2.55505	59.4418	2116.06	0.00153423	0.0806867
136	51	1.39544	0.113065	1.97304	2.43401	58.6554	2109.63	0.00151855	0.0723349
137	51	1.40998	0.105331	1.98403	2.26914	57.6178	2101.05	0.00149778	0.062121
138	51	1.42088	0.0995357	1.9922	2.14788	56.8579	2094.69	0.00148252	0.0550366
139	51	1.43175	0.0937646	2.00042	2.02434	56.102	2088.29	0.00146729	0.0484547
140	51	1.44252	0.0880437	2.00852	1.90378	55.367	2082.01	0.00145243	0.0423871
141	51	1.46011	0.078713	2.02185	1.70337	54.1762	2071.69	0.00142827	0.0334451
142	51	1.47076	0.0730641	2.02989	1.58303	53.4694	2065.49	0.00141387	0.0285915
143	51	1.48138	0.067438	2.03795	1.46155	52.7693	2059.28	0.00139957	0.0241672
144	51	1.49193	0.0618459	2.04592	1.34203	52.0851	2053.15	0.00138555	0.0201667
145	51	1.51261	0.0508877	2.06166	1.10472	50.7595	2041.09	0.00135826	0.0134457
146	51	1.52306	0.0453553	2.06958	0.985699	50.1043	2035.04	0.00134471	0.0105979
147	51	1.53347	0.0398398	2.07752	0.86541	49.4546	2028.98	0.00133124	0.00811337
148	51	1.54384	0.0343486	2.08539	0.747104	48.8193	2023	0.00131803	0.00598395
149	51	1.55418	0.0288729	2.09329	0.627506	48.1892	2017	0.00130488	0.00419514
150	51	1.5677	0.0217076	2.10357	0.472509	47.3799	2009.21	0.00128794	0.00234716
151	51	1.57799	0.0162592	2.11143	0.353473	46.7702	2003.28	0.00127513	0.0013064
152	51	1.58824	0.0108266	2.11924	0.235813	46.1721	1997.4	0.00126253	0.000574587
153	51	1.59847	0.00540689	2.12706	0.117121	45.5799	1991.51	0.00125002	0.000142063
154	51	1.60867	0	2.13482	0	44.9997	1985.69	0.00123773	0

0	52	0.0481173	1.00304	1.36757	7.23629	147.507	2604.38	0.00309339	9.71736
1	52	0.0509316	1.0007	1.36695	7.27437	147.632	2604.88	0.00309542	9.66984
2	52	0.0538778	0.998253	1.36637	7.31264	147.752	2605.37	0.00309736	9.62017
3	52	0.0569569	0.995695	1.36582	7.35094	147.864	2605.82	0.00309918	9.56837
4	52	0.0601697	0.993026	1.36531	7.38915	147.969	2606.24	0.00310088	9.51444
5	52	0.0635174	0.990248	1.36484	7.42713	148.065	2606.63	0.00310242	9.45838
6	52	0.0670008	0.987358	1.36443	7.46476	148.15	2606.97	0.0031038	9.40019
7	52	0.070621	0.984357	1.36407	7.50192	148.225	2607.27	0.00310501	9.33989
8	52	0.0743789	0.981245	1.36376	7.53851	148.287	2607.52	0.00310602	9.27748
9	52	0.0782756	0.97802	1.36352	7.57441	148.337	2607.72	0.00310682	9.21298
10	52	0.082312	0.974683	1.36334	7.60954	148.373	2607.86	0.0031074	9.14639
11	52	0.0864891	0.971233	1.36324	7.64381	148.394	2607.95	0.00310775	9.07775
12	52	0.0908077	0.96767	1.36321	7.67714	148.401	2607.98	0.00310786	9.00705
13	52	0.0952687	0.963993	1.36325	7.70946	148.392	2607.94	0.00310771	8.93433
14	52	0.0998728	0.960204	1.36338	7.74071	148.366	2607.84	0.0031073	8.85962
15	52	0.104621	0.956301	1.36358	7.77085	148.324	2607.67	0.00310662	8.78294
16	52	0.109513	0.952286	1.36387	7.79982	148.265	2607.43	0.00310567	8.70432
17	52	0.114551	0.948158	1.36424	7.82761	148.189	2607.13	0.00310443	8.6238
18	52	0.119733	0.943918	1.3647	7.85419	148.095	2606.75	0.00310291	8.54141
19	52	0.125062	0.939566	1.36524	7.87954	147.984	2606.3	0.00310111	8.4572
20	52	0.130536	0.935103	1.36587	7.90366	147.854	2605.78	0.00309902	8.37122
21	52	0.136157	0.93053	1.36659	7.92655	147.707	2605.19	0.00309664	8.28352
22	52	0.141923	0.925847	1.36739	7.94823	147.542	2604.52	0.00309397	8.19414
23	52	0.147834	0.921057	1.36829	7.9687	147.359	2603.78	0.00309101	8.10314
24	52	0.153891	0.91616	1.36926	7.988	147.159	2602.98	0.00308777	8.01058
25	52	0.160093	0.911157	1.37033	8.00616	146.942	2602.1	0.00308425	7.91652
26	52	0.166438	0.906051	1.37148	8.0232	146.708	2601.15	0.00308046	7.82104
27	52	0.172928	0.900841	1.37271	8.03916	146.457	2600.13	0.00307639	7.72418
28	52	0.179559	0.895532	1.37402	8.0541	146.189	2599.05	0.00307206	7.62603
29	52	0.186332	0.890123	1.37541	8.06804	145.906	2597.89	0.00306747	7.52665
30	52	0.193245	0.884617	1.37688	8.08104	145.607	2596.68	0.00306262	7.42612
31	52	0.200297	0.879017	1.37843	8.09315	145.293	2595.4	0.00305752	7.32451
32	52	0.207488	0.873324	1.38006	8.1044	144.965	2594.05	0.00305218	7.2219
33	52	0.214814	0.86754	1.38176	8.11484	144.621	2592.65	0.00304661	7.11836
34	52	0.222275	0.861668	1.38353	8.12452	144.264	2591.19	0.0030408	7.01396
35	52	0.22987	0.855709	1.38537	8.13347	143.893	2589.66	0.00303477	6.90879
36	52	0.237596	0.849667	1.38728	8.14173	143.509	2588.08	0.00302851	6.80292
37	52	0.245453	0.843543	1.38926	8.14933	143.112	2586.44	0.00302205	6.69642
38	52	0.253438	0.837339	1.3913	8.1563	142.702	2584.75	0.00301537	6.58937
39	52	0.26155	0.831059	1.39342	8.16266	142.28	2583	0.00300848	6.48185
40	52	0.269787	0.824704	1.3956	8.16843	141.846	2581.2	0.00300139	6.37392
41	52	0.278147	0.818277	1.39784	8.17362	141.399	2579.34	0.0029941	6.26566
42	52	0.28663	0.81178	1.40015	8.17824	140.941	2577.43	0.00298661	6.15714
43	52	0.295233	0.805214	1.40252	8.18229	140.471	2575.46	0.00297892	6.04843
44	52	0.303955	0.798583	1.40496	8.18576	139.989	2573.44	0.00297104	5.93959
45	52	0.312794	0.791889	1.40747	8.18863	139.496	2571.37	0.00296295	5.8307
46	52	0.321749	0.785133	1.41004	8.19089	138.991	2569.24	0.00295467	5.72181
47	52	0.330818	0.778317	1.41267	8.19252	138.474	2567.05	0.0029462	5.61299
48	52	0.340001	0.771444	1.41538	8.19349	137.946	2564.81	0.00293752	5.5043
